filename,start_time,end_time,confidence,scientific_name,primary_label
1139490/CSA36385.ogg,0.0,5.0,0.9997268915176392,,1139490
1139490/CSA36385.ogg,1.0,6.0,0.997495412826538,,1139490
1139490/CSA36385.ogg,2.0,7.0,0.9980111122131348,,1139490
1139490/CSA36385.ogg,3.0,8.0,0.998734414577484,,1139490
1139490/CSA36385.ogg,4.0,9.0,0.7911132574081421,,1139490
1192948/CSA36358.ogg,0.0,5.0,0.996587574481964,,1192948
1192948/CSA36358.ogg,1.0,6.0,0.998313009738922,,1192948
1192948/CSA36358.ogg,2.0,7.0,0.998524248600006,,1192948
1192948/CSA36358.ogg,3.0,8.0,0.9986647367477416,,1192948
1192948/CSA36358.ogg,4.0,9.0,0.9864423871040344,,1192948
1192948/CSA36366.ogg,0.0,5.0,0.999431014060974,,1192948
1192948/CSA36366.ogg,1.0,6.0,0.999392867088318,,1192948
1192948/CSA36366.ogg,2.0,7.0,0.9989609718322754,,1192948
1192948/CSA36366.ogg,3.0,8.0,0.9984890222549438,,1192948
1192948/CSA36366.ogg,4.0,9.0,0.9861297607421876,,1192948
1192948/CSA36373.ogg,0.0,5.0,0.9969571232795716,,1192948
1192948/CSA36373.ogg,1.0,6.0,0.9983364939689636,,1192948
1192948/CSA36373.ogg,2.0,7.0,0.9981849789619446,,1192948
1192948/CSA36373.ogg,3.0,8.0,0.9983726739883424,,1192948
1192948/CSA36373.ogg,4.0,9.0,0.9855627417564392,,1192948
1192948/CSA36388.ogg,0.0,5.0,0.996529221534729,,1192948
1192948/CSA36388.ogg,1.0,6.0,0.9983792901039124,,1192948
1192948/CSA36388.ogg,2.0,7.0,0.996646285057068,,1192948
1192948/CSA36388.ogg,3.0,8.0,0.9977425336837769,,1192948
1192948/CSA36388.ogg,4.0,9.0,0.9744001626968384,,1192948
1194042/CSA18783.ogg,0.0,5.0,0.9999123215675354,,1194042
1194042/CSA18783.ogg,1.0,6.0,0.9999633431434632,,1194042
1194042/CSA18783.ogg,2.0,7.0,0.999945342540741,,1194042
1194042/CSA18783.ogg,3.0,8.0,0.9998853802680968,,1194042
1194042/CSA18783.ogg,4.0,9.0,0.9998569488525392,,1194042
1194042/CSA18783.ogg,5.0,10.0,0.9998021125793456,,1194042
1194042/CSA18783.ogg,6.0,11.0,0.9997889995574952,,1194042
1194042/CSA18783.ogg,7.0,12.0,0.9994887709617616,,1194042
1194042/CSA18783.ogg,8.0,13.0,0.9956590533256532,,1194042
1194042/CSA18783.ogg,9.0,14.0,0.9812086820602416,,1194042
1194042/CSA18783.ogg,11.0,16.0,0.9159131646156312,,1194042
1194042/CSA18783.ogg,12.0,17.0,0.9982824325561525,,1194042
1194042/CSA18783.ogg,13.0,18.0,0.9999287724494934,,1194042
1194042/CSA18783.ogg,14.0,19.0,0.999907910823822,,1194042
1194042/CSA18783.ogg,15.0,20.0,0.99979567527771,,1194042
1194042/CSA18783.ogg,16.0,21.0,0.9997563362121582,,1194042
1194042/CSA18783.ogg,17.0,22.0,0.9998035430908204,,1194042
1194042/CSA18783.ogg,18.0,23.0,0.9999112486839294,,1194042
1194042/CSA18783.ogg,19.0,24.0,0.9999297261238098,,1194042
1194042/CSA18783.ogg,20.0,25.0,0.9999021887779236,,1194042
1194042/CSA18783.ogg,21.0,26.0,0.9997552633285522,,1194042
1194042/CSA18783.ogg,22.0,27.0,0.9994341135025024,,1194042
1194042/CSA18783.ogg,23.0,28.0,0.9940730333328248,,1194042
1194042/CSA18783.ogg,24.0,29.0,0.9637287259101868,,1194042
1194042/CSA18794.ogg,0.0,5.0,0.9777369499206544,,1194042
1194042/CSA18794.ogg,1.0,6.0,0.9622756242752076,,1194042
1194042/CSA18794.ogg,2.0,7.0,0.9029849767684937,,1194042
1194042/CSA18794.ogg,3.0,8.0,0.8603679537773132,,1194042
1194042/CSA18802.ogg,1.0,6.0,0.6426438689231873,,1194042
1194042/CSA18802.ogg,2.0,7.0,0.9353081583976746,,1194042
1194042/CSA18802.ogg,3.0,8.0,0.9669772386550904,,1194042
1194042/CSA18802.ogg,4.0,9.0,0.9954718947410583,,1194042
1194042/CSA18802.ogg,5.0,10.0,0.998745620250702,,1194042
1194042/CSA18802.ogg,6.0,11.0,0.9992690086364746,,1194042
1194042/CSA18802.ogg,7.0,12.0,0.9965857863426208,,1194042
1194042/CSA18802.ogg,8.0,13.0,0.9689210057258606,,1194042
1194042/CSA18802.ogg,9.0,14.0,0.8499569296836853,,1194042
1194042/CSA18802.ogg,24.0,29.0,0.6810980439186096,,1194042
1194042/CSA18802.ogg,25.0,30.0,0.934544324874878,,1194042
1194042/CSA18802.ogg,26.0,31.0,0.9969647526741028,,1194042
1194042/CSA18802.ogg,27.0,32.0,0.9954529404640198,,1194042
1194042/CSA18802.ogg,28.0,33.0,0.9955039620399476,,1194042
1194042/CSA18802.ogg,29.0,34.0,0.9852482080459596,,1194042
1194042/CSA18802.ogg,30.0,35.0,0.9534749388694764,,1194042
1194042/CSA18802.ogg,31.0,36.0,0.9255968332290648,,1194042
126247/XC941297.ogg,0.0,5.0,0.8322195410728455,,126247
126247/XC941297.ogg,1.0,6.0,0.7710525393486023,,126247
126247/XC941297.ogg,2.0,7.0,0.6912396550178528,,126247
126247/XC941297.ogg,3.0,8.0,0.7927258610725403,,126247
126247/XC941297.ogg,4.0,9.0,0.7788764834403992,,126247
126247/XC941297.ogg,5.0,10.0,0.6995031237602234,,126247
126247/XC941297.ogg,6.0,11.0,0.7941662669181824,,126247
126247/XC941297.ogg,7.0,12.0,0.6686958074569702,,126247
126247/XC941297.ogg,8.0,13.0,0.8773590326309204,,126247
126247/XC941297.ogg,9.0,14.0,0.8359004855155945,,126247
126247/XC941297.ogg,10.0,15.0,0.8682405948638916,,126247
126247/XC941297.ogg,11.0,16.0,0.8592621684074402,,126247
126247/iNat1109254.ogg,0.0,5.0,0.8197011947631836,,126247
126247/iNat1109254.ogg,1.0,6.0,0.790203332901001,,126247
126247/iNat1109254.ogg,2.0,7.0,0.6952072381973267,,126247
126247/iNat1109254.ogg,3.0,8.0,0.7910590171813965,,126247
126247/iNat1109254.ogg,4.0,9.0,0.7878419756889343,,126247
126247/iNat1109254.ogg,5.0,10.0,0.7066890001296997,,126247
126247/iNat1109254.ogg,6.0,11.0,0.7978270649909973,,126247
126247/iNat1109254.ogg,7.0,12.0,0.6769900321960449,,126247
126247/iNat1109254.ogg,8.0,13.0,0.8869410753250122,,126247
126247/iNat1109254.ogg,9.0,14.0,0.8385941386222839,,126247
126247/iNat1109254.ogg,10.0,15.0,0.8715298175811768,,126247
126247/iNat1109254.ogg,11.0,16.0,0.8593441247940063,,126247
126247/iNat320679.ogg,0.0,5.0,0.984351634979248,,126247
126247/iNat320679.ogg,1.0,6.0,0.976036250591278,,126247
126247/iNat320679.ogg,2.0,7.0,0.9519010186195374,,126247
126247/iNat320679.ogg,3.0,8.0,0.9470178484916688,,126247
126247/iNat320679.ogg,4.0,9.0,0.9044525623321532,,126247
126247/iNat320679.ogg,5.0,10.0,0.9481831192970276,,126247
126247/iNat320679.ogg,6.0,11.0,0.942475199699402,,126247
126247/iNat320679.ogg,7.0,12.0,0.9852793216705322,,126247
126247/iNat320679.ogg,8.0,13.0,0.972301721572876,,126247
126247/iNat320679.ogg,9.0,14.0,0.978620707988739,,126247
