filename,start_time,end_time,confidence,scientific_name,primary_label
amekes/XC420473.ogg,2.0,7.0,0.16369644269325578,,amekes
amekes/XC420473.ogg,8.0,13.0,0.26703141471833786,,amekes
amekes/XC420473.ogg,10.0,15.0,0.1835738995102973,,amekes
amekes/XC420473.ogg,26.0,31.0,0.1824886877154235,,amekes
ampkin1/XC125511.ogg,0.0,5.0,0.24469572881519067,,ampkin1
babwar/iNat1118218.ogg,0.0,1.12275,0.7760330558701759,,babwar
banana/XC359470.ogg,38.0,43.0,0.06319887444163812,,banana
banana/XC387899.ogg,0.0,5.0,0.5708008609200012,,banana
banana/XC387899.ogg,2.0,7.0,0.4945301194415537,,banana
banana/XC387899.ogg,4.0,9.0,0.5200031281692381,,banana
banana/XC387899.ogg,6.0,11.0,0.5047826513154637,,banana
banana/XC387899.ogg,8.0,13.0,0.3280639842597968,,banana
banana/XC387899.ogg,10.0,15.0,0.5443401516249232,,banana
banana/XC59515.ogg,0.0,5.0,0.43558509765355274,,banana
banana/XC59515.ogg,2.0,7.0,0.3256323595295951,,banana
banana/XC59515.ogg,4.0,9.0,0.4358032657841307,,banana
banana/XC59515.ogg,6.0,11.0,0.1804230626613801,,banana
banana/XC59515.ogg,8.0,13.0,0.18744373606454712,,banana
banana/iNat1196975.ogg,0.0,5.0,0.13701975187494403,,banana
banana/iNat1196975.ogg,2.0,7.0,0.40857843103697083,,banana
banana/iNat1196975.ogg,4.0,9.0,0.595110293939889,,banana
banana/iNat1196975.ogg,6.0,11.0,0.1861131363762878,,banana
banana/iNat1196975.ogg,8.0,13.0,0.22343318196210135,,banana
banana/iNat1196975.ogg,10.0,15.0,0.09262988857951689,,banana
bicwre1/XC353385.ogg,6.0,11.0,0.08780352888157564,,bicwre1
bicwre1/XC353385.ogg,8.0,13.0,0.36649913135879053,,bicwre1
bicwre1/XC353385.ogg,10.0,15.0,0.43382020108474995,,bicwre1
bicwre1/XC353385.ogg,12.0,17.0,0.19035650917121835,,bicwre1
bicwre1/XC353385.ogg,14.0,19.0,0.369892709934119,,bicwre1
bicwre1/XC438184.ogg,0.0,5.0,0.3871489686347144,,bicwre1
bicwre1/XC438184.ogg,2.0,7.0,0.43745638966093264,,bicwre1
