filename,start_time,end_time,confidence,scientific_name,primary_label
1139490/CSA36385.ogg,0.0,5.0,0.7786216735839844,,1139490
1139490/CSA36385.ogg,1.0,6.0,0.7949131727218628,,1139490
1139490/CSA36385.ogg,2.0,7.0,0.7965059280395508,,1139490
1139490/CSA36385.ogg,3.0,8.0,0.7843702435493469,,1139490
1139490/CSA36385.ogg,4.0,9.0,0.6254309415817261,,1139490
1192948/CSA36358.ogg,0.0,5.0,0.7818611860275269,,1192948
1192948/CSA36358.ogg,1.0,6.0,0.7986037135124207,,1192948
1192948/CSA36358.ogg,2.0,7.0,0.8024678230285645,,1192948
1192948/CSA36358.ogg,3.0,8.0,0.8055814504623413,,1192948
1192948/CSA36358.ogg,4.0,9.0,0.5156986117362976,,1192948
1192948/CSA36366.ogg,0.0,5.0,0.6556879281997681,,1192948
1192948/CSA36366.ogg,1.0,6.0,0.6746306419372559,,1192948
1192948/CSA36366.ogg,2.0,7.0,0.6359001398086548,,1192948
1192948/CSA36366.ogg,3.0,8.0,0.7607417106628418,,1192948
1192948/CSA36366.ogg,4.0,9.0,0.5687520503997803,,1192948
1192948/CSA36373.ogg,0.0,5.0,0.706146776676178,,1192948
1192948/CSA36373.ogg,1.0,6.0,0.725872814655304,,1192948
1192948/CSA36373.ogg,2.0,7.0,0.7016661763191223,,1192948
1192948/CSA36373.ogg,3.0,8.0,0.7610335946083069,,1192948
1192948/CSA36373.ogg,4.0,9.0,0.677846372127533,,1192948
1194042/CSA18783.ogg,0.0,5.0,0.9396718740463256,,1194042
1194042/CSA18783.ogg,1.0,6.0,0.9747319221496582,,1194042
1194042/CSA18783.ogg,2.0,7.0,0.9764443635940552,,1194042
1194042/CSA18783.ogg,3.0,8.0,0.972019612789154,,1194042
1194042/CSA18783.ogg,4.0,9.0,0.9738999605178832,,1194042
1194042/CSA18783.ogg,5.0,10.0,0.9678266644477844,,1194042
1194042/CSA18783.ogg,6.0,11.0,0.9528425931930542,,1194042
1194042/CSA18783.ogg,7.0,12.0,0.9289501309394836,,1194042
1194042/CSA18783.ogg,8.0,13.0,0.8444258570671082,,1194042
1194042/CSA18783.ogg,9.0,14.0,0.8207675814628601,,1194042
1194042/CSA18783.ogg,10.0,15.0,0.9143061637878418,,1194042
1194042/CSA18783.ogg,11.0,16.0,0.9412020444869996,,1194042
